ProjectId,DesignElementId,ElementTypeId,ParentDesignElementId,StartingDate,DueDate,Name,Description,CreationDate,UpdateDate
141373,130,11,7,,,Mandragora,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1ECGm6lORx3_n79hqA0wUPWJ7hrSkCixX/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/15xKuirl0gB_teq0dVwc7ukIbQYKnngl-/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 15, 2022
- Changes: Updated documents' format.
Reason: Outdated document format.",03/09/2021 6:14,3/31/2023 7:41:47 AM
141373,131,11,7,,,Mantis,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/11Qqw-tEI6LoKm4U61sq_Qvpui0SlrCRp/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/15nFtZTJWp5KfKyYU77rxgCa5RGJLtwin/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)",03/09/2021 6:14,3/31/2023 7:41:47 AM
141373,132,11,7,,,Mimic,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1cwvMxX1iWvlRKeBTTXZ5QBtzAsZaVTs4/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1JwFlOArXwEUnymCnm1GC900aPeGXT6XG/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 23, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",03/09/2021 6:14,3/31/2023 7:41:47 AM
141373,133,11,7,,,Mushroom Exploding,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1dGUe9IswVwoXG9TWZqE3XiUvTiqyAXcU/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1ZD5noUWuA_K48xvb3W0K8lEWhQ-9oI8IQBFrmJumZ1o/edit?usp=sharing)

**Mini Changelogs:**
September 6, 2022
- Changes: Long awaited name change in HackNPlan. From [**Mushroom Bomb**] to [**Mushroom Exploding**]
Reason: To update to current Minion name",03/09/2021 6:15,3/31/2023 7:41:48 AM
141373,134,11,7,,,Mushroom Giant,,03/09/2021 6:15,3/31/2023 7:41:48 AM
141373,135,11,7,,,Mushroom Man (Fat),"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1F4m7Ljk1ybrma2WHfYEarjUjYjiIAW6I/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/15an9tvkDJ-lcOQO9l2s9Synh4-RrijMC/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelogs:**
September 8, 2022
- Changes: Long awaited name change in HackNPlan. From [**Mushroom Man**] to [**Mushroom Man (Fat)**]
Reason: To update to current Minion name",03/09/2021 6:15,3/31/2023 7:41:47 AM
141373,136,11,7,,,Nightmare,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1fL-4hBKlytdq8mBxKabegSXFYaI_BevQ/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1_L5UnkjT6Uni7WmISo7cXMbIJE3iQ1z2/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 15, 2022
- Changes: Updated documents' format.
Reason: Outdated document format.",03/09/2021 6:15,3/31/2023 7:41:48 AM
141373,137,11,7,,,Owl,,03/09/2021 6:15,3/31/2023 7:41:48 AM
141373,138,11,7,,,Putrid Bulb,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1hD30SDzrVzMCzHvHpXXoehxwq8ZYWMsG/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1OIbkIKKaBVBhKDnREtTpcmqEL2nP_BmW/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 15, 2022
- Changes: Long awaited name change in HackNPlan. From [**Petrid Bulb**] to [**Putrid Bulb**]
Reason: To update to current Minion name
- Changes: Updated documents' format.
Reason: Outdated document format.",03/09/2021 6:15,3/31/2023 7:41:48 AM
141373,139,11,7,,,Illusion Plant,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1m_Tv34qCZXXow5DjUjQolgdnIytj_4YR/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1_SJZPv1DgW5VBwg2UGtwe1lBHmg6llTm/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelogs:**
September 6, 2022
- Changes: Long awaited name change in HackNPlan. From [**Plant Illusion**] to [**Illusion Plant**]
Reason: To update to current Minion name
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",03/09/2021 6:15,3/31/2023 7:41:46 AM
141373,140,11,7,,,Possessed Female,,03/09/2021 6:16,3/31/2023 7:41:48 AM
141373,141,11,7,,,Infected Rotling,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1p1luCEY-4ZJ8tEuRvb4puzN7ZasL_fWk/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1k_PEg1BEqG7iKtna2rzmy9cDMV4wtQKL/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 8, 2021 Wednesday:
- Changes: Name changed from ""Rat Bomb"" to ""Infected Rotling""
Reason: Adjusting to unique names.
- Added: Minion Document Link

September 15, 2022
- Changes: Updated documents' format.
Reason: Outdated document format.

October 7, 2022
- Note for For Game Designers
- Changes: Name change in ""TDK - Enemy List"" google sheets, from Exploding Rotling (Giant Rat) to Infected Rotling.",03/09/2021 6:16,3/31/2023 7:41:46 AM
141373,142,11,7,,,Blightmouth,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1gkFw2Z9l18B5XzXRrfKIIkuOyt_GGD4t/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1ek98Kac_4xIchKon-qEvr0hWz5EyHjey/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 8, 2021 Wednesday:
- Changes: Changing the name from Rat range to Blightmouth.
Reason: Adjusting to unique names.
- Added: Minion Document Link

September 15, 2022
- Changes: Updated documents' format.
Reason: Outdated document format.",03/09/2021 6:16,3/31/2023 7:41:44 AM
141373,143,11,7,,,Skull Spider,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1CJTo8-a8BBu7Wp3Ri51-8o8R87jLLdVK/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1LkJaAD9ItZ94UOWFPtNk0EdeX8Fw-LtM/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 23, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",03/09/2021 6:16,3/31/2023 7:41:49 AM
141373,144,11,7,,,Spectre,,03/09/2021 6:16,3/31/2023 7:41:50 AM
141373,145,11,574,,,Spectre Mage [REMOVED],"**[Scrapped: was revised to Elemental Specters]**


Minion Documents:
- [Design Document](https://docs.google.com/document/d/1YZQ-R0eP2lnmPJYtB_ZPjagnhBNoUtej/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1TXIMA9KF55KzMeG3D_E9keeCxsQtMAhF/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 22, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format. 

- Changes: Scrapped.
Reason: Was revised to Elemental Specters.

### **REMOVED AS OF SEPTEMBER 23, 2022**
- Reason: Minion was revised to Several Elemental Specters",03/09/2021 6:16,3/31/2023 7:42:11 AM
141373,146,11,7,,,Spectre Red,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1f9r5fg6ZoiUKNE0CgzWngbU3RrzeS69oJs9H9jrcD_c/edit?usp=sharing)
- [Technical Document](https://docs.google.com/document/d/1u5IaAjvQrJjYd9xYKTxnW-VPdeqmny7ia6iyN9RNxNo/edit?usp=sharing)

**Mini Changelog:**
September 6, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",03/09/2021 6:17,3/31/2023 7:41:50 AM
141373,147,11,7,,,Troll,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1IoU8V_q-Lp4-Yk2jfWeEFAcDsG2K8uht/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/18nQxNu2WUWecMsXQM4C4mc44GjGdERFQ/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 22, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",03/09/2021 6:17,3/31/2023 7:41:51 AM
141373,148,11,7,,,Werewolf,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1DpllJOteWODn1UC3imoHGS_EbH1LbBzq/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1S1w5lAIiYjQ-Rnf3SdAnWfBh_bWV8Yq3/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 22, 2022
- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",03/09/2021 6:17,3/31/2023 7:41:51 AM
141373,149,11,7,,,Will O Wisp,"Minion Documents:
- [Design Document](https://docs.google.com/document/d/1ygFN7RYel0mQygWO0FCxnHVZvjKaJUkf/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1miSgA8qclXY6bHQAU_3ttxcfWdWxLz-FkoITNIBhytA/edit?usp=sharing)

**Mini Changelogs:**
September 6, 2022
- Changes: Long awaited name change in HackNPlan. From [**Wisp**] to [**Will O Wisp**]
Reason: To update to current Minion name",03/09/2021 6:17,3/31/2023 7:41:51 AM
141373,150,11,7,,,Zombie 1,,03/09/2021 6:17,3/31/2023 7:41:52 AM
141373,151,11,7,,,Zombie Woman,"Minion Documents:

This minion has 2 variations.

- [Design Document](https://docs.google.com/document/d/1yMjUnIIVWXOPfN_u-NniO9eoYJvwC6ir/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)
- [Technical Document](https://docs.google.com/document/d/1fOp57VQX4Mok4bMDAPw-IRTdUfT5bgFk/edit?usp=sharing&ouid=111408961855616692624&rtpof=true&sd=true)

**Mini Changelog:**
September 23, 2022
- Changes: Long awaited name change in HackNPlan. From [**Zombie 2 (Female Zombie)**] to [**Zombie Woman**]
Reason: To update to current Minion name

- Changes: Updated documents' format; Added Design Document.
Reason: Outdated document format.",03/09/2021 6:17,3/31/2023 7:41:52 AM
141373,153,11,8,,,Awakened Ancient,,03/09/2021 6:17,3/31/2023 7:41:54 AM
141373,154,11,8,,,Franky,Minion Document - [Frankenstein (Frnaky)](https://docs.google.com/document/d/1QgbtonsEXrZR9J-nZXNhsqzBnQfFACRgpLiGEGAI-00/edit?usp=sharing),03/09/2021 6:17,3/31/2023 7:41:54 AM
141373,155,11,8,,,Lich Lord,,03/09/2021 6:17,3/31/2023 7:41:54 AM
141373,156,11,8,,,Dea Manti - Mother Mantis,,03/09/2021 6:18,3/31/2023 8:15:42 AM
141373,157,11,8,,,Murmur,,03/09/2021 6:18,3/31/2023 7:41:55 AM
141373,158,11,8,,,Cieranna - Queen Bee,"[Technical Document](https://docs.google.com/document/d/1GI8xiPp2IGzLiGCQq1wxITsCSyiBiMUPEzGhmNgBBd0/edit?usp=sharing)
[Design Document](https://docs.google.com/document/d/1aLsaIcEP3pDb5Dc3M5HXltUMZhKi2KXnYDkJ04dZwts/edit?usp=sharing)
[Flow Chart Document](https://docs.google.com/spreadsheets/d/1X9F4Yf1yeZ4EoEa9ywT_n42WOM5Enm87Ju266Oil80M/edit?usp=sharing)",03/09/2021 6:18,3/31/2023 7:41:54 AM
141373,159,11,8,,,Royal Death Guard,,03/09/2021 6:18,3/31/2023 7:41:55 AM
141373,160,11,71,,,Albin,Can Also Act as a %72 at some parts of the story,03/09/2021 6:20,3/31/2023 7:41:55 AM
141373,161,13,,,,Story,,03/09/2021 6:20,3/31/2023 7:41:13 AM
141373,162,12,85,,,Breakable Jar,,03/09/2021 6:21,3/31/2023 7:41:14 AM
141373,163,12,85,,,Breakable Stone Wall,Can only be destroyed via %105,03/09/2021 6:22,3/31/2023 7:41:14 AM
141373,164,12,85,,,Breakable Stone Floor,Can only be destroy via %106 or %203,03/09/2021 6:22,3/31/2023 7:41:14 AM
141373,165,12,85,,,Breakable Wooden Wall,Can be destroyed by all means of attack.,03/09/2021 6:23,3/31/2023 7:41:14 AM
141373,166,12,14,,,Lever,"**Type:** %83 

Does various stuff upon activation. Can only be activated once",03/09/2021 6:24,3/31/2023 7:41:30 AM
141373,167,12,14,,,Sliding Door,A door that slides up or down when called by other objects,03/09/2021 6:24,3/31/2023 7:41:36 AM
141373,168,12,14,,,Save Point,"**Type:** %82 

Player restores Health and %97 then saves the game",03/09/2021 6:25,3/31/2023 7:41:36 AM
141373,169,12,14,,,Doorway,"**Type:** %82 

Goes to a different Area when interacted",03/09/2021 6:26,3/31/2023 7:41:28 AM
141373,170,12,14,,,Realm Gate,"**Type:** %82 

Goes to a different Location when interacted",03/09/2021 6:27,3/31/2023 7:41:36 AM
141373,171,12,449,,,Shadow Gate [REMOVED],"**Type:** %82 

Opens UI for %211 

Additional Info:
To trigger the device, activate shadow form.",03/09/2021 6:27,3/31/2023 7:42:11 AM
141373,172,12,14,,,Movable Object,Objects that %9 can move via %173,03/09/2021 6:28,3/31/2023 7:41:35 AM
141373,173,10,88,,,Object Manipulation,Can Push/Pull Certain Objects,03/09/2021 6:28,3/31/2023 7:41:41 AM
141373,174,12,14,,,Droppable Platform,A Platform where the %9 can perform %175.,03/09/2021 6:29,3/31/2023 7:41:28 AM
141373,175,10,88,,,Platform Drop,"While %89 pressing the jump button, disables the collision between the %9 and a %174. Collision is reenabled after a duration or when player Y velocity is positive.",03/09/2021 6:30,3/31/2023 7:41:41 AM
141373,176,12,86,,,Spikes,"Spikes are obstacles that are pointy, tooth-like objects that inflicts damage on any entity.



**Mini Changelog:**
November 11, 2021:
- Changes: From ""Unmoving Spikey object."" to ""Spikes are obstacles that are pointy, tooth-like objects that inflicts damage on any entity.""",03/09/2021 6:32,3/31/2023 7:41:38 AM
141373,177,12,86,,,Black Blood,"Damage on contact and inflicts %243 and %231 status effect,  %9 is invulnerable to this when they have %109. 


**Mini Changelog:**
November 11, 2021
- Changes: From ""Can instantly kill, %9 is invulnerable to this when they have %109."" to ""Damage on contact and inflicts %243 and %231 status effect,  %9 is invulnerable to this when they have %109.""",03/09/2021 6:32,3/31/2023 7:41:37 AM
141373,178,12,86,,,Primeval Totem's Smashers,"Interacting with the %388 calls the %389 to slam itself towards a direction and upon collision,
return to its position after a delay. Instantly kills 


**Mini Changelog:**
- July 22, 2021: 
Change : Name changed from ""Cube Pair"" to ""Primeval Totem's Smashers"".
Reason : To adjust to the Game designer's choice of name.

- July 30, 2021:
Addition: Added Child elements ""Smasher"" and ""Smasher's Trigger"".",03/09/2021 6:34,3/31/2023 7:41:38 AM
141373,179,12,86,,,Flame Thrower,Shoots out fire at either an interval or continuously.,03/09/2021 6:34,3/31/2023 7:41:38 AM
141373,180,12,86,,,Electric Arc,Creates an Electric barrier either via interval or continuously,03/09/2021 6:35,3/31/2023 7:41:37 AM
141373,181,12,85,,,Fuse,"Breaking this, disables certain object function",03/09/2021 6:35,3/31/2023 7:41:16 AM
141373,182,12,14,,,Weighted Switch,"When an object of a certain mass is inside its trigger, It will do various change to other object, when the object is gone it will undo its changes",03/09/2021 6:37,3/31/2023 7:41:37 AM
141373,183,12,14,,,Sliding Switch,"**Type:** %83 

Can only be Activated via %105. Does various stuff upon activation.",03/09/2021 6:37,3/31/2023 7:41:36 AM
141373,184,12,14,,,Crumbling Platform,A platform that will begin to disappear after a delay when Characters land on it. It restores it self after a delay.,03/09/2021 6:39,3/31/2023 7:41:28 AM
141373,185,12,184,,,Shrinking Mushroom,,03/09/2021 6:40,3/31/2023 7:41:28 AM
141373,186,12,184,,,Crumbling Bone Platform,,03/09/2021 6:40,3/31/2023 7:41:28 AM
141373,187,12,184,,,Crumbling Rock Platform,,03/09/2021 6:40,3/31/2023 7:41:28 AM
141373,188,12,85,,,Breakable Rock,A rock that can be broken,03/09/2021 6:40,3/31/2023 7:41:14 AM
141373,189,12,86,,,Saw,"A Spinning Saw, Can either be stationary or moving in a pattern",03/09/2021 8:04,3/31/2023 7:41:38 AM
141373,190,12,14,,,Elevator,"Moves in a Specific route, It is usually called by accompanied %191.",03/09/2021 8:04,3/31/2023 7:41:29 AM
141373,191,12,14,,,Trigger Lever,"**Type:** %83 

Does various stuff upon activation. Can be Activated Multiple Times",03/09/2021 8:04,3/31/2023 7:41:37 AM
141373,192,12,14,,,Valve,"**Type:** %82 

Does various stuff upon activation. Can only be activated once",03/09/2021 8:05,3/31/2023 7:41:37 AM
141373,193,12,14,,,Counter Weight,"Has %85 that support it that needed to be destroyed.
Once the %85 are destroyed various things happen",03/09/2021 8:09,3/31/2023 7:41:28 AM
141373,194,12,14,,,Timer Eye,"**Type:** %83 

Does various stuff upon activation then in a delay will revert the changes it has done. Can be Activated Multiple Times which resets its delay timer.",03/09/2021 8:09,3/31/2023 7:41:37 AM
141373,195,12,86,,,WaterFall,"Hinders player Horizontal Speed and keep the player from jumping properly, so that the player cannot %91 
underneath it nor %96 through it. No Damage",03/09/2021 8:13,3/31/2023 7:41:39 AM
141373,196,12,86,,,SandFall,"Hinders player Horizontal Speed and keep the player from jumping properly, so that the player cannot %91 
underneath it nor %96 through it. No Damage",03/09/2021 8:15,3/31/2023 7:41:39 AM
141373,197,12,86,,,Quick Sand,Staying in Quicksand Decrease player move speed then slowly consumes them by pulling them downwards till a certain level. Player should still be considered grounded when trying to travel inside the quicksand. No Damage,03/09/2021 8:16,3/31/2023 7:41:38 AM
141373,198,12,86,,,Arrow Shooters,Shoots Arrows at an interval in 1 direction,03/09/2021 8:17,3/31/2023 7:41:37 AM
141373,199,12,86,,,Fireball Shooters,Shoots Fireball at an interval in 1 direction,03/09/2021 8:17,3/31/2023 7:41:38 AM
